Drug_Name,URL
Alkeran Injection (Melphalan Hcl Injection),https://www.rxlist.com/alkeran-injection-drug.htm
Alkindi Sprinkle (Hydrocortisone Oral Granules),https://www.rxlist.com/alkindi-sprinkle-drug.htm
Allegra (Fexofenadine Hcl),https://www.rxlist.com/allegra-drug.htm
Allegra-D (Fexofenadine HCl and Pseudoephedrine HCl),https://www.rxlist.com/allegra-d-drug.htm
Allegra-D 24 Hour (Fexofenadine HCl 180 and Pseudoephendrine HCl 240),https://www.rxlist.com/allegra-d-24-hour-drug.htm
"Allergenics Extracts Alum Precipitated Injection, Suspension (Center-Al)",https://www.rxlist.com/center-al-drug.htm
Allernaze (Triamcinolone Acetonide Nasal Spray),https://www.rxlist.com/allernaze-drug.htm
Alli (Orlistat 60 mg),https://www.rxlist.com/alli-drug.htm
Allocord (Cord Blood Injectable Suspension for Intravenous Use),https://www.rxlist.com/allocord-drug.htm
Allogeneic Cultured Keratinocytes and Fibroblasts (Stratagraft),https://www.rxlist.com/stratagraft-drug.htm
Allogeneic Cultured Keratinocytes and Fibroblasts in Bovine Collagen Cellular Sheet for Topical Oral Application (Gintuit),https://www.rxlist.com/gintuit-drug.htm
Allogeneic Processed Thymus Tissue-agdc (Rethymic),https://www.rxlist.com/rethymic-drug.htm
Allopurinol (Zyloprim),https://www.rxlist.com/zyloprim-drug.htm
Allopurinol Sodium for Injection (Aloprim),https://www.rxlist.com/aloprim-drug.htm
Allzital (Butalbital and Acetaminophen Tablets),https://www.rxlist.com/allzital-drug.htm
Almotriptan Malate (Axert),https://www.rxlist.com/axert-drug.htm
Alocril (Nedocromil),https://www.rxlist.com/alocril-drug.htm
Alogliptin and Metformin HCl Tablets (Kazano),https://www.rxlist.com/kazano-drug.htm
Alogliptin and Pioglitazone Tablets (Oseni),https://www.rxlist.com/oseni-drug.htm
Alogliptin Tablets (Nesina),https://www.rxlist.com/nesina-drug.htm
Alomide (Lodoxamide Tromethamine),https://www.rxlist.com/alomide-drug.htm
Aloprim (Allopurinol Sodium for Injection),https://www.rxlist.com/aloprim-drug.htm
Alora (Estradiol Transdermal System),https://www.rxlist.com/alora-drug.htm
Alosetron Hydrochloride (Lotronex),https://www.rxlist.com/lotronex-drug.htm
alosetron hydrochloride (Alosetron Hydrochloride Tablets),https://www.rxlist.com/alosetron-hydrochloride-drug.htm
Alosetron Hydrochloride Tablets (alosetron hydrochloride),https://www.rxlist.com/alosetron-hydrochloride-drug.htm
Aloxi (Palonosetron hydrochloride),https://www.rxlist.com/aloxi-drug.htm
Aloxi Capsules (Palonosetron HCl Capsules),https://www.rxlist.com/aloxi-capsules-drug.htm
Alpelisib Tablets (Piqray),https://www.rxlist.com/piqray-drug.htm
Alpelisib Tablets (Vijoice),https://www.rxlist.com/vijoice-drug.htm
Alpha 1 Proteinase Inhibitor (Prolastin),https://www.rxlist.com/prolastin-drug.htm
Alpha-Proteinase Inhibitor (Human) (Zemaira),https://www.rxlist.com/zemaira-drug.htm
Alpha1-Proteinase Inhibitor (Human) Liquid for Intravenous Infusion  (Aralast NP),https://www.rxlist.com/aralast-np-drug.htm
Alphagan-P (Brimonidine Tartrate),https://www.rxlist.com/alphagan-p-drug.htm
Alphanate (Antihemophilic Factor),https://www.rxlist.com/alphanate-drug.htm
Alprazolam (Xanax),https://www.rxlist.com/xanax-drug.htm
Alprazolam (Niravam),https://www.rxlist.com/niravam-drug.htm
Alprazolam (Xanax XR),https://www.rxlist.com/xanax-xr-drug.htm
"Alprolix ([Coagulation Factor IX (Recombinant), Fc Fusion Protein], Lyophilized Powder for Solution For Intravenous Injection)",https://www.rxlist.com/alprolix-drug.htm
Alprostadil (Prostin VR Pediatric),https://www.rxlist.com/prostin-vr-pediatric-drug.htm
Alprostadil Dual Chamber System for Injection (Caverject Impulse),https://www.rxlist.com/caverject-impulse-drug.htm
Alprostadil for Injection (Edex),https://www.rxlist.com/edex-drug.htm
Alprostadil Injection (Caverject),https://www.rxlist.com/caverject-drug.htm
Alprostadil Sterile Powder for Injection (Caverject Powder),https://www.rxlist.com/caverject-powder-drug.htm
Alprostadil Urethral Suppository (Muse),https://www.rxlist.com/muse-drug.htm
Alrex (Loteprednol Etabonate Ophthalmic Suspension),https://www.rxlist.com/alrex-drug.htm
Alsuma (Sumatriptan Injection),https://www.rxlist.com/alsuma-drug.htm
Altabax (Retapamulin),https://www.rxlist.com/altabax-drug.htm
Altace (Ramipril Tablets),https://www.rxlist.com/altace-drug.htm
Altace Capsules (Ramipril Capsules),https://www.rxlist.com/altace-capsules-drug.htm
Altafluor (Fluorescein Sodium and Benoxinate Ophthalmic Solution),https://www.rxlist.com/altafluor-drug.htm
Altavera (Levonorgestrel and Ethinyl Estradiol Tablets),https://www.rxlist.com/altavera-drug.htm
Alteplase (Activase),https://www.rxlist.com/activase-drug.htm
Alteplase Powder for Reconstitution for Use in Central Venous Access Devices (Cathflo Activase),https://www.rxlist.com/cathflo-activase-drug.htm
Altocor (Lovastatin Extended-Release Tablets),https://www.rxlist.com/altocor-drug.htm
Altoprev (Lovastatin Extended-Release Tablets),https://www.rxlist.com/altoprev-drug.htm
Altreno (Tretinoin Lotion),https://www.rxlist.com/altreno-drug.htm
Altretamine (Hexalen),https://www.rxlist.com/hexalen-drug.htm
"Altuviiio (Antihemophilic factor (recombinant), Fc-VWF-XTEN Fusion Protein-ehtl)",https://www.rxlist.com/altuviiio-drug.htm
Alunbrig (Brigatinib Tablets),https://www.rxlist.com/alunbrig-drug.htm
Alupent (Metaproterenol Sulfate),https://www.rxlist.com/alupent-drug.htm
Alvaiz (Eltrombopag Tablets),https://www.rxlist.com/alvaiz-drug.htm
Alvesco (Ciclesonide Inhalation Aerosol),https://www.rxlist.com/alvesco-drug.htm
Alvimopan Capsules (Entereg Capsules),https://www.rxlist.com/entereg-drug.htm
"Alyglo (Immune Globulin Intravenous, Human-stwk 10% Liquid)",https://www.rxlist.com/alyglo-drug.htm
Alymsys  (Bevacizumab-maly Injection),https://www.rxlist.com/alymsys-drug.htm
Alyq (Tadalafil Tablets),https://www.rxlist.com/alyq-drug.htm
Amabelz (Estradiol And Norethindrone Acetate Tablets),https://www.rxlist.com/amabelz-drug.htm
Amantadine (Osmolex ER),https://www.rxlist.com/osmolex-er-drug.htm
"Amantadine Extended Release Capsules, for Oral Use (Gocovri)",https://www.rxlist.com/gocovri-drug.htm
Amantadine Hydrochloride (Symmetrel),https://www.rxlist.com/symmetrel-drug.htm
Amaryl Tablets (Glimepiride),https://www.rxlist.com/amaryl-drug.htm
Ambenoium Chloride (Mytelase),https://www.rxlist.com/mytelase-drug.htm
Ambien (Zolpidem Tartrate),https://www.rxlist.com/ambien-drug.htm
Ambien CR (Zolpidem Tartrate),https://www.rxlist.com/ambien-cr-drug.htm
Ambisome (Amphotericin B),https://www.rxlist.com/ambisome-drug.htm
Ambrisentan Tablets (Letairis),https://www.rxlist.com/letairis-drug.htm
"Amcinonide Cream (Amcinonide Cream, Ointment)",https://www.rxlist.com/amcinonide-drug.htm
"Amcinonide Cream, Ointment (Amcinonide Cream)",https://www.rxlist.com/amcinonide-drug.htm
Amcinonide Lotion (Amcinonide Lotion),https://www.rxlist.com/amcinonide-lotion-drug.htm
Amcinonide Topical (Cyclocort Ointment),https://www.rxlist.com/cyclocort-drug.htm
Ameluz (Aminolevulinic Acid Hydrochloride Gel),https://www.rxlist.com/ameluz-drug.htm
Amerge (Naratriptan),https://www.rxlist.com/amerge-drug.htm
Americaine (Benzocaine),https://www.rxlist.com/americaine-drug.htm
Amethia (Lvonorgestrel/Ethinyl Estradiol and Ethinyl Estradiol Tablets),https://www.rxlist.com/amethia-drug.htm
Amevive (Alefacept),https://www.rxlist.com/amevive-drug.htm
Amicar (Aminocaproic Acid),https://www.rxlist.com/amicar-drug.htm
"Amidate (Etomidate Injection, USP 2 m)",https://www.rxlist.com/amidate-drug.htm
Amifampridine Tablets (Firdapse),https://www.rxlist.com/firdapse-drug.htm
Amifampridine Tablets (Ruzurgi),https://www.rxlist.com/ruzurgi-drug.htm
Amifostine (Ethyol),https://www.rxlist.com/ethyol-drug.htm
Amikacin (Amikin),https://www.rxlist.com/amikin-drug.htm
Amikacin Liposome Inhalation Suspension (Arikayce),https://www.rxlist.com/arikayce-drug.htm
amikacin sulfate (Amikacin Sulfate Injection),https://www.rxlist.com/amikacin-sulfate-injection-drug.htm
Amikacin Sulfate Injection (amikacin sulfate),https://www.rxlist.com/amikacin-sulfate-injection-drug.htm
Amikin (Amikacin),https://www.rxlist.com/amikin-drug.htm
Amiloride (Midamor),https://www.rxlist.com/midamor-drug.htm
Amiloride and Hydrochlorothiazide (Moduretic),https://www.rxlist.com/moduretic-drug.htm
Amiloride Hydrochloride (Amiloride Hydrochloride),https://www.rxlist.com/amiloride-hydrochloride-drug.htm
Amino Acid (HepatAmine),https://www.rxlist.com/hepatamine-drug.htm
Amino Acid and Glycerin (Procalamine),https://www.rxlist.com/procalamine-drug.htm
Amino Acid Injection (Aminosyn II Injection),https://www.rxlist.com/aminosyn-ii-injection-drug.htm
Amino Acid Injection (FreAmine),https://www.rxlist.com/freamine-drug.htm
Amino Acid Injection 10% Pediatric Formula (Aminosyn PF 10% Sulfite Free),https://www.rxlist.com/aminosyn-pf-10-drug.htm
Amino Acid Injection 5% in 25% Dextrose Injection (Aminosyn II 5% in 25% Dextrose),https://www.rxlist.com/aminosyn-ii-5-drug.htm
Amino Acid Injection 5.2% Renal Formula (Aminosyn RF 5.2% Sulfite Free),https://www.rxlist.com/aminosyn-rf-52-drug.htm
Amino Acid Injection 7% Pediatric Formula (Aminosyn PF 7% Sulfite Free),https://www.rxlist.com/aminosyn-pf-7-drug.htm
Amino Acid Injection Hepatic Formula (Aminosyn HF 8%),https://www.rxlist.com/aminosyn-hf-8-drug.htm
Amino Acid Injection High Branched Chain (Aminosyn HBC 7% Sulfite Free),https://www.rxlist.com/aminosyn-hbc-7-sulfite-free-drug.htm
Amino Acid Injection in Dextrose Injection (Aminosyn II in Dextrose),https://www.rxlist.com/aminosyn-ii-in-dextrose-injection-drug.htm
Amino Acid Injection in Dextrose Injection (Aminosyn II 4.25% in 25% Dextrose),https://www.rxlist.com/aminosyn-ii-425-drug.htm
Amino Acid Injection in Dextrose Injection (Aminosyn II 3.5% in 5% Dextrose),https://www.rxlist.com/aminosyn-ii-35-drug.htm
Amino Acid Injection in Dextrose Injection (Aminosyn II 3.5% in 25% Dextrose),https://www.rxlist.com/aminosyn-ii-35-in-25-dextrose-drug.htm
Amino Acid Injection with Electrolytes (Aminosyn II 8.5%),https://www.rxlist.com/aminosyn-ii-drug.htm
Amino Acids (TrophAmine),https://www.rxlist.com/trophamine-drug.htm
Amino Acids (Injection) (Travasol),https://www.rxlist.com/travasol-drug.htm
"Amino Acids Injection, for Intravenous Use (Prosol)",https://www.rxlist.com/prosol-drug.htm
Amino Acids with Electrolytes in Dextrose with Calcium Injection (Clinimix E),https://www.rxlist.com/clinimix-e-drug.htm
"Amino Acids, Electrolytes, Dextrose and Lipid Injectable Emulsion (Kabiven)",https://www.rxlist.com/kabiven-drug.htm
"Amino Acids, Electrolytes, Dextrose and Lipid Injectable Emulsion for Intravenous Use (Perikabiven)",https://www.rxlist.com/perikabiven-drug.htm
Aminocaproic Acid (Amicar),https://www.rxlist.com/amicar-drug.htm
Aminoglutethimide (Cytadren),https://www.rxlist.com/cytadren-drug.htm
Aminohippurate (Aminohippurate Sodium),https://www.rxlist.com/aminohippurate-drug.htm
Aminohippurate Sodium (Aminohippurate),https://www.rxlist.com/aminohippurate-drug.htm
Aminolevulinic Acid (Levulan Kerastick),https://www.rxlist.com/levulan-kerastick-drug.htm
Aminolevulinic Acid Hydrochloride (ALA HCl) Solution (Gleolan),https://www.rxlist.com/gleolan-drug.htm
Aminolevulinic Acid Hydrochloride Gel (Ameluz),https://www.rxlist.com/ameluz-drug.htm
Aminosalicylic Acid (Paser),https://www.rxlist.com/paser-drug.htm
Aminosyn Electrolytes (Crystalline Amino Acid Solution with Electrolytes),https://www.rxlist.com/aminosyn-electrolytes-drug.htm
Aminosyn HBC 7% Sulfite Free (Amino Acid Injection High Branched Chain),https://www.rxlist.com/aminosyn-hbc-7-sulfite-free-drug.htm
Aminosyn HF 8% (Amino Acid Injection Hepatic Formula),https://www.rxlist.com/aminosyn-hf-8-drug.htm
Aminosyn II 3.5% in 25% Dextrose (Amino Acid Injection in Dextrose Injection),https://www.rxlist.com/aminosyn-ii-35-in-25-dextrose-drug.htm
Aminosyn II 3.5% in 5% Dextrose (Amino Acid Injection in Dextrose Injection),https://www.rxlist.com/aminosyn-ii-35-drug.htm
Aminosyn II 4.25% in 25% Dextrose (Amino Acid Injection in Dextrose Injection),https://www.rxlist.com/aminosyn-ii-425-drug.htm
Aminosyn II 5% in 25% Dextrose (Amino Acid Injection 5% in 25% Dextrose Injection),https://www.rxlist.com/aminosyn-ii-5-drug.htm
Aminosyn II 8.5% (Amino Acid Injection with Electrolytes),https://www.rxlist.com/aminosyn-ii-drug.htm
Aminosyn II in Dextrose (Amino Acid Injection in Dextrose Injection),https://www.rxlist.com/aminosyn-ii-in-dextrose-injection-drug.htm
Aminosyn II Injection (Amino Acid Injection),https://www.rxlist.com/aminosyn-ii-injection-drug.htm
Aminosyn PF 10% Sulfite Free (Amino Acid Injection 10% Pediatric Formula),https://www.rxlist.com/aminosyn-pf-10-drug.htm
Aminosyn PF 7% Sulfite Free (Amino Acid Injection 7% Pediatric Formula),https://www.rxlist.com/aminosyn-pf-7-drug.htm
Aminosyn RF 5.2% Sulfite Free (Amino Acid Injection 5.2% Renal Formula),https://www.rxlist.com/aminosyn-rf-52-drug.htm
Aminosyn Sulfite Free (Crystalline Amino Acid Solution),https://www.rxlist.com/aminosyn-sulfite-free-drug.htm
Amiodarone HCl Injection (Amiodarone HCl Injection),https://www.rxlist.com/amiodarone-hcl-injection-drug.htm
Amiodarone HCl Injection (Nexterone),https://www.rxlist.com/nexterone-drug.htm
Amiodarone HCl Tablets (Cordarone),https://www.rxlist.com/cordarone-drug.htm
Amiodarone HCl Tablets (Pacerone),https://www.rxlist.com/pacerone-drug.htm
Amiodarone Intravenous (Cordarone IV),https://www.rxlist.com/cordarone-iv-drug.htm
"Amisulpride Injection, for Intravenous Use (Barhemsys)",https://www.rxlist.com/barhemsys-drug.htm
Amitiza (Lubiprostone),https://www.rxlist.com/amitiza-drug.htm
Amitriptyline (Elavil),https://www.rxlist.com/elavil-drug.htm
Amivantamab-vmjw for Injection (Rybrevant),https://www.rxlist.com/rybrevant-drug.htm
Amjevita (adalimumab-atto),https://www.rxlist.com/amjevita-drug.htm
Amlexanox (Aphthasol),https://www.rxlist.com/aphthasol-drug.htm
Amlobenz (Amlodipine Besylate and Benazepril Hydrochloride Capsules),https://www.rxlist.com/amlobenz-drug.htm
Amlodipine and  Celecoxib Tablets (Consensi),https://www.rxlist.com/consensi-drug.htm
Amlodipine and Celecoxib Tablet (Concensi),https://www.rxlist.com/concensi-drug.htm
Amlodipine and Olmesartan Medoxomil Tablets (Azor),https://www.rxlist.com/azor-drug.htm
Amlodipine and Valsartan (Exforge),https://www.rxlist.com/exforge-drug.htm
Amlodipine Besylate (Norvasc),https://www.rxlist.com/norvasc-drug.htm
Amlodipine Besylate and Benazepril HCl (Lotrel),https://www.rxlist.com/lotrel-drug.htm
Amlodipine Besylate and Benazepril Hydrochloride Capsules (Amlobenz),https://www.rxlist.com/amlobenz-drug.htm
"Amlodipine Besylate, Atorvastatin Calcium (Caduet)",https://www.rxlist.com/caduet-drug.htm
Amlodipine Oral Solution (Norliqva),https://www.rxlist.com/norliqva-drug.htm
Amlodipine Oral Suspension (Katerzia),https://www.rxlist.com/katerzia-drug.htm
Amlodipine Valsartan Hydrochlorothiazide Tablets (Exforge HCT),https://www.rxlist.com/exforge-hct-drug.htm
Ammonia N 13 (Ionetix),https://www.rxlist.com/ionetix-drug.htm
Ammonium Lactate Cream (Lac-Hydrin Cream),https://www.rxlist.com/lac-hydrin-cream-drug.htm
Ammonul (Sodium Phenylacetate and Sodium Benzoate Injection),https://www.rxlist.com/ammonul-drug.htm
Amnesteem Capsules (Isotretinoin),https://www.rxlist.com/amnesteem-drug.htm
Amobarbital Sodium Injection (Amytal Sodium),https://www.rxlist.com/amytal-sodium-drug.htm
Amondys 45 (Casimersen Injection),https://www.rxlist.com/amondys-45-drug.htm
Amoxapine (Amoxapine Tablets),https://www.rxlist.com/amoxapine-drug.htm
Amoxapine Tablets (Amoxapine),https://www.rxlist.com/amoxapine-drug.htm
Amoxicillin (Amoxil),https://www.rxlist.com/amoxicillin-drug.htm
Amoxicillin Clavulanate (Augmentin),https://www.rxlist.com/augmentin-drug.htm
Amoxicillin Clavulanate Potassium (Augmentin ES),https://www.rxlist.com/augmentin-es-drug.htm
Amoxicillin Clavulanate Potassium (Augmentin Chewable Tablets),https://www.rxlist.com/augmentin-chewable-tablets-drug.htm
Amoxicillin Clavulanic Potassium (Augmentin XR),https://www.rxlist.com/augmentin-xr-drug.htm
Amoxicillin Extended-Release Tablets (Moxatag),https://www.rxlist.com/moxatag-drug.htm
Amoxil (Amoxicillin),https://www.rxlist.com/amoxicillin-drug.htm
Amphadase (Hyaluronidase Injection),https://www.rxlist.com/amphadase-drug.htm
Amphetamine Extended-release Oral Suspension (Dyanavel XR),https://www.rxlist.com/dyanavel-xr-drug.htm
Amphetamine Extended-Release Oral Suspension (Adzenys ER),https://www.rxlist.com/adzenys-er-drug.htm
Amphetamine Extended-release Orally Disintegrating Tablets (Adzenys XR-ODT),https://www.rxlist.com/adzenys-xr-odt-drug.htm
Amphetamine Sulfate Orally Disintegrating Tablets (Evekeo ODT),https://www.rxlist.com/evekeo-odt-drug.htm
"Amphetamine Sulfate Tablets, USP (Evekeo)",https://www.rxlist.com/evekeo-drug.htm
"Amphetamine, Dextroamphetamine Mixed Salts (Adderall XR)",https://www.rxlist.com/adderall-xr-capsules-drug.htm
"Amphetamine, Dextroamphetamine Mixed Salts (Adderall)",https://www.rxlist.com/adderall-drug.htm
Amphotericin B (Ambisome),https://www.rxlist.com/ambisome-drug.htm
Amphotericin B (Fungizone),https://www.rxlist.com/fungizone-drug.htm
Amphotericin B Injection (Abelcet),https://www.rxlist.com/abelcet-drug.htm
Ampicillin (Principen),https://www.rxlist.com/principen-drug.htm
Ampicillin and Sulbactam (Unasyn),https://www.rxlist.com/unasyn-drug.htm
Amprenavir Capsules (Agenerase Capsules),https://www.rxlist.com/agenerase-drug.htm
Amprenavir Oral Solution (Agenerase Oral Solution),https://www.rxlist.com/agenerase-oral-solution-drug.htm
Ampyra (Dalfampridine Extended-Release Tablets),https://www.rxlist.com/ampyra-drug.htm
Amrix (Cyclobenzaprine HCl Extended-Release Capsules),https://www.rxlist.com/amrix-drug.htm
Amtagvi (Lifileucel Suspension for Intravenous Infusion),https://www.rxlist.com/amtagvi-drug.htm
"Amturnide  (Aliskiren, Amlodipine and Hydrochlorothiazide Tablets)",https://www.rxlist.com/amturnide-drug.htm
Amvuttra (Vutrisiran Injection),https://www.rxlist.com/amvuttra-drug.htm
Amyl Nitrite (Amyl Nitrite Inhalant),https://www.rxlist.com/amyl-nitrite-drug.htm
Amyl Nitrite Inhalant (Amyl Nitrite),https://www.rxlist.com/amyl-nitrite-drug.htm
Amytal Sodium (Amobarbital Sodium Injection),https://www.rxlist.com/amytal-sodium-drug.htm
Amyvid (Florbetapir F 18 Injection),https://www.rxlist.com/amyvid-drug.htm
Amzeeq (Minocycline Topical Foam),https://www.rxlist.com/amzeeq-drug.htm
An-Sulfur Colloid (Kit for Preparation of Technetium Tc99m Sulfur Colloid Injection),https://www.rxlist.com/an-sulfur-colloid-drug.htm
"Ana-Kit (Epinephrine, Chlorpheniramine)",https://www.rxlist.com/ana-kit-drug.htm
Anabolic steroids (Winstrol),https://www.rxlist.com/winstrol-drug.htm
Anacaulase-bcdb Topical Gel (NexoBrid),https://www.rxlist.com/nexobrid-drug.htm
Anadrol-50 (Oxymetholone),https://www.rxlist.com/anadrol-50-drug.htm
Anafranil (Clomipramine Hcl),https://www.rxlist.com/anafranil-drug.htm
Anagrelide (Agrylin),https://www.rxlist.com/agrylin-drug.htm
Anakinra (Kineret),https://www.rxlist.com/kineret-drug.htm
Analpram HC (Hydrocortisone Acetate 2.5% Pramoxine HCl 1%),https://www.rxlist.com/analpram-hc-drug.htm
